orders_id,shipping_fee,log_cost,ship_cost
1002272,3.7,4.1,4
1002219,0.86,4.1,3
1002202,0,4.1,5
1002195,0,4.1,5
1002146,0,4.1,5
1002105,6.38,4.1,4
1002081,0.9,4.1,3
1002055,0,4.1,5
1002047,9.39,4.1,3
1002013,0.92,4.1,3
1001904,0.9,4.1,4
1001891,0.83,4.1,3
1001887,6.05,4.1,4
1001835,0.94,4.1,6
1001816,3.59,4.1,4
1001804,9.36,4.1,4
1001775,0.83,4.1,4
1001765,0,4.1,3
1001744,4.64,4.1,3
1001724,0,4.1,3
1001702,3.25,4.1,3
1001695,3.39,4.1,5
1001690,5.96,4.1,2
1001674,3.25,4.1,4
1001639,3.25,4.1,3
1001615,0.85,4.1,2
1001553,0,4.1,3
1001524,5.99,4.1,2
1001512,0.94,4.1,3
1001501,3.37,4.1,2
1001458,3.69,4.1,4
1001442,0,4.1,3
1001395,0,4.1,4
1001394,5.76,4.1,5
1001393,0,4.1,2
1001343,0,4.1,5
1001342,0,4.1,4
1001341,6.53,4.1,3
1001340,15.68,4.1,4
1001337,6.53,4.1,4
1001334,0,4.1,2
1001331,3.36,4.1,3
1001326,0.82,4.1,6
1001241,0.84,4.1,5
1001215,0.87,4.1,4
1001135,3.29,4.1,3
1000983,0,4.1,3
1000979,6.54,4.1,3
1000951,0.83,4.1,3
1000948,12.23,4.1,2
1000935,0,4.1,4
1000934,0.83,4.1,4
1000931,0,4.1,4
1000845,0,4.1,5
1000744,0,4.1,5
1000740,3.69,4.1,3
1000691,0,4.1,5
1000687,0,4.1,4
1000682,0,4.1,4
1000637,0.95,4.1,4
1000622,3.26,4.1,5
1000602,6.54,4.1,4
1000579,0,4.1,3
1000573,0,4.1,5
1000501,9.23,4.1,3
1000493,9.37,4.1,2
1000488,3.59,4.1,3
1000486,3.25,4.1,3
1000482,6.54,4.1,3
1000439,0,4.1,5
1000427,0.83,4.1,3
1000425,0,4.1,4
1000382,0,4.1,6
1000354,0.92,4.1,4
1000336,0.84,4.1,4
1000328,6.04,4.1,4
1000304,0.83,4.1,4
1000271,6.55,4.1,4
1000233,0,4.1,3
1000228,3.25,4.1,3
1000208,0.84,4.1,3
1000198,0,4.1,4
1000183,0,4.1,3
1000167,0,4.1,4
1000152,0.95,4.1,3
1000150,0.84,4.1,4
1000148,0.93,4.1,2
1000139,0,4.1,3
1000131,3.7,4.1,4
1000018,0.85,4.1,5
999981,0,4.1,4
999975,0,4.1,4
999958,0,4.1,4
999941,0,4.1,3
999919,0,4.1,3
999917,0,4.1,4
999904,0,4.1,3
999798,0.94,4.1,3
999797,0,4.1,5
999746,0,4.1,3
999731,0.88,4.1,4
999727,0,4.1,3
999708,0,4.1,4
999706,0,4.1,5
999700,0,4.1,5
999654,0,4.1,4
999626,0,4.1,4
999578,3.7,4.1,3
999573,0,4.1,4
999527,0,4.1,3
999518,0,4.1,3
999473,9.38,4.1,2
999457,0,4.1,4
999439,3.49,4.1,2
999418,0.95,4.1,2
999358,3.34,4.1,3
999329,0,4.1,3
999297,0,4.1,4
999276,0,4.1,3
999270,0.87,4.1,5
999267,6.53,4.1,3
999257,0.84,4.1,4
999239,0,4.1,4
999219,3.25,4.1,3
999203,0.83,4.1,3
999197,0.83,4.1,4
999182,0,4.1,4
999165,0,4.1,4
999137,3.24,4.1,4
999128,0,4.1,2
999117,0,4.1,2
999115,0,4.1,4
999095,3.25,4.1,4
999087,5.76,4.1,4
999068,8.85,4.1,3
999032,0,4.1,3
998917,0.84,4.1,4
998886,3.25,4.1,5
998881,0,4.1,4
998845,0,4.1,3
998837,0,4.1,4
998833,0.85,4.1,4
998808,0,4.1,4
998802,0.95,4.1,4
998746,0,4.1,5
998736,0,4.1,4
998683,0,4.1,4
998674,0,4.1,5
998669,0,4.1,4
998654,9.37,4.1,4
998633,0,4.1,3
998600,0,4.1,4
998479,5.76,4.1,3
998453,0,4.1,4
998417,0,4.1,4
998405,3.25,4.1,2
998400,0,4.1,4
998388,0,4.1,4
998387,0,4.1,3
998376,0.86,4.1,3
998347,0,4.1,2
998344,3.69,4.1,5
998343,3.4,4.1,4
998334,0,4.1,4
998332,6.49,4.1,4
998330,3.34,4.1,4
998320,0,4.1,4
998222,0,4.1,6
998204,0,4.1,4
998194,0.83,4.1,3
998187,0,4.1,4
998177,0,4.1,4
998166,0,4.1,4
998148,3.25,4.1,2
998135,0,4.1,2
998103,6.32,4.1,3
998057,0,4.1,3
998034,0,4.1,3
997988,0,4.1,5
997949,0,4.1,4
997876,0,4.1,4
997869,3.44,4.1,5
997831,6.2,4.1,4
997800,3.54,4.1,3
997761,0,4.1,4
997732,12.23,4.1,5
997731,0.88,4.1,4
997682,0,4.1,3
997663,0,4.1,6
997661,3.38,4.1,4
997623,6.54,4.1,2
997614,0,4.1,4
997607,3.38,4.1,4
997576,0,4.1,2
997568,3.25,4.1,2
997555,0,4.1,2
997546,3.7,4.1,3
997529,0,4.1,4
997528,3.25,4.1,2
997475,6.04,4.1,3
997439,0,4.1,4
997399,3.25,4.1,4
997364,3.44,4.1,3
997319,0.88,4.1,3
997294,0,4.1,4
997231,0,4.1,2
997211,6.53,4.1,4
997202,5.77,4.1,3
997162,0,4.1,3
997156,0,4.1,5
997121,3.69,4.1,3
997018,0,4.1,4
996989,0,4.1,3
996953,6.29,4.1,3
996949,6.54,4.1,2
996907,3.26,4.1,2
996886,0,4.1,4
996871,0.92,4.1,3
996824,0,4.1,3
996793,3.25,4.1,4
996783,14.07,4.1,2
996755,0,4.1,4
996748,0,4.1,5
996670,0,4.1,4
996643,9.6,4.1,2
996642,6.27,4.1,3
996628,3.61,4.1,4
996538,3.48,4.1,4
996527,0,4.1,3
996512,6.16,4.1,4
996500,0,4.1,2
996479,3.66,4.1,4
996456,0,4.1,4
996451,6.03,4.1,4
996401,0,4.1,3
996382,0.94,4.1,5
996369,6.54,4.1,2
996368,0,4.1,5
996306,3.7,4.1,4
996297,0,4.1,4
996295,9.02,4.1,3
996262,5.82,4.1,3
996253,0,4.1,3
996242,0,4.1,5
996233,0,4.1,3
996174,0,4.1,3
996160,0,4.1,3
996159,3.24,4.1,3
996146,5.76,4.1,3
996123,0,4.1,3
996073,9.38,4.1,3
996032,0,4.1,2
996007,9.38,4.1,2
995986,0.83,4.1,4
995981,3.25,4.1,3
995871,0,4.1,3
995845,3.7,4.1,3
995834,0,4.1,3
995821,0.83,4.1,3
995819,0,4.1,3
995808,0,4.1,3
995695,0,4.1,3
995694,0.88,4.1,4
995658,9.38,4.1,4
995633,0,4.1,4
995630,6.37,4.1,4
995623,0,4.1,3
995620,0,4.1,4
995552,0,4.1,3
995540,0,4.1,2
995537,6.55,4.1,3
995515,0.83,4.1,4
995500,0,4.1,2
995470,0,4.1,3
995458,0.95,4.1,4
995454,0,4.1,2
995447,0,4.1,4
995427,8.83,4.1,3
995420,0.95,4.1,3
995414,3.65,4.1,2
995405,3.56,4.1,3
995354,0.9,4.1,4
995352,5.75,4.1,4
995338,0.92,4.1,4
995335,6.55,4.1,4
995327,0,4.1,4
995307,3.36,4.1,3
995282,0.86,4.1,4
995270,5.8,4.1,3
995255,0,4.1,2
995243,3.69,4.1,4
995230,0,4.1,3
995225,3.51,4.1,4
995219,0.87,4.1,5
995218,0,4.1,4
995210,0,4.1,3
995131,0.84,4.1,2
995027,0,4.1,4
995018,3.46,4.1,3
995016,3.46,4.1,4
995015,6.54,4.1,2
994991,0,4.1,4
994988,0,4.1,3
994986,0,4.1,5
994964,0,4.1,2
994962,0.87,4.1,4
994958,0,4.1,5
994913,0,4.1,4
994892,0,4.1,3
994878,6.38,4.1,4
994876,3.26,4.1,5
994875,3.25,4.1,3
994846,0,4.1,3
994842,0,4.1,4
994834,3.5,4.1,4
994793,0,4.1,4
994677,3.34,4.1,5
994666,0,4.1,3
994658,3.5,4.1,4
994633,0,4.1,4
994630,9.38,4.1,2
994588,0,4.1,3
994552,3.25,4.1,2
994470,3.25,4.1,4
994466,3.61,4.1,3
994458,0,4.1,3
994420,2.42,4.1,3
994371,3.54,4.1,3
994362,0,4.1,2
994361,0,4.1,4
994309,3.25,4.1,2
994308,0,4.1,4
994282,3.69,4.1,3
994271,0,4.1,4
994259,0,4.1,5
994221,0,4.1,3
994209,0,4.1,4
994193,0.86,4.1,4
994183,3.41,4.1,4
994133,0,4.1,4
994101,0.86,4.1,3
994076,0,4.1,3
994053,3.28,4.1,3
993978,0,4.1,5
993977,0,4.1,4
993862,0,4.1,5
993851,9.04,4.1,4
993791,0,4.1,3
993786,0,4.1,3
993783,8.74,4.1,3
993757,0.87,4.1,3
993710,0,4.1,3
993696,0.84,4.1,4
993693,0,4.1,5
993690,0.89,4.1,5
993687,3.58,4.1,4
993680,3.31,4.1,3
993621,0.84,4.1,4
993603,3.69,4.1,3
993586,0,4.1,3
993573,0,4.1,2
993567,0,4.1,3
993545,0.9,4.1,6
993541,5.94,4.1,3
993506,5.88,4.1,3
993502,0,4.1,3
993501,3.7,4.1,3
993472,3.47,4.1,4
993455,5.76,4.1,3
993443,0,4.1,3
993323,0.93,4.1,3
993316,0,4.1,3
993312,0,4.1,5
993299,0.84,4.1,3
993295,3.61,4.1,4
993293,0.83,4.1,4
993284,0,4.1,3
993272,0,4.1,2
993269,0.96,4.1,6
993161,0,4.1,4
993135,5.89,4.1,5
993090,6.19,4.1,3
993078,0.87,4.1,3
993036,0,4.1,4
993025,3.25,4.1,4
993011,0.84,4.1,3
992993,0.96,4.1,3
992982,0.83,4.1,4
992941,0.83,4.1,2
992918,3.46,4.1,4
992915,3.37,4.1,4
992913,3.33,4.1,3
992882,0,4.1,2
992872,0.95,4.1,5
992824,0,4.1,3
992818,0.92,4.1,3
992739,8.25,4.1,2
992730,5.75,4.1,2
992712,0.95,4.1,3
992677,0.85,4.1,3
992618,3.25,4.1,3
992614,0.92,4.1,4
992600,3.7,4.1,4
992588,8.25,4.1,4
992587,3.49,4.1,3
992581,0.94,4.1,4
992568,7.35,4.1,4
992544,11.98,4.1,2
992528,0,4.1,4
992456,6.53,4.1,3
992444,6.55,4.1,4
992434,0.91,4.1,3
992404,0.83,4.1,2
992347,0.91,4.1,4
992285,6.46,4.1,3
992274,0.94,4.1,4
992264,0,4.1,3
992230,0.85,4.1,4
992192,13.14,4.1,3
992150,3.25,4.1,3
992135,3.33,4.1,3
992090,5.87,4.1,3
992084,0,4.1,3
992038,3.31,4.1,3
992034,3.64,4.1,3
992009,0.87,4.1,3
991956,6.27,4.1,3
991950,0.89,4.1,3
991935,0.9,4.1,3
991913,0.9,4.1,4
991845,3.41,4.1,3
991832,3.54,4.1,4
991804,3.4,4.1,2
991788,3.27,4.1,3
991787,6.23,4.1,3
991766,0.83,4.1,3
991757,6.53,4.1,3
991737,3.38,4.1,4
991718,3.63,4.1,4
991712,0.85,4.1,4
991665,0.9,4.1,3
991636,3.44,4.1,3
991629,0.89,4.1,3
991625,0.86,4.1,3
991608,0.95,4.1,3
991604,3.69,4.1,4
991593,3.64,4.1,4
991586,0.95,4.1,4
991561,3.26,4.1,2
991518,3.4,4.1,3
991515,6.54,4.1,3
991509,3.34,4.1,5
991507,3.57,4.1,4
991461,3.41,4.1,5
991422,3.7,4.1,2
991417,8.25,4.1,2
991415,0.84,4.1,3
991412,0,4.1,4
991381,0.85,4.1,3
991310,0,4.1,3
991276,3.25,4.1,3
991239,3.71,4.1,4
991230,3.69,4.1,3
991223,0.89,4.1,6
991213,6.53,4.1,4
991208,0,4.1,3
991153,3.7,4.1,4
991106,0.9,4.1,3
991077,3.52,4.1,3
991024,3.6,4.1,3
990996,0.84,4.1,4
990983,5.75,4.1,2
990975,3.69,4.1,6
990969,3.7,4.1,2
990959,3.69,4.1,2
990929,0.95,4.1,3
990919,3.7,4.1,3
990909,3.47,4.1,3
990878,3.53,4.1,3
990858,0,4.1,5
990846,3.28,4.1,5
990831,0,4.1,4
990817,6.38,4.1,4
990810,0.95,4.1,3
990786,3.43,4.1,4
990776,3.47,4.1,3
990672,3.42,4.1,5
990638,0.95,4.1,4
990520,6.54,4.1,4
990495,6.32,4.1,5
990444,3.46,4.1,4
990403,0.83,4.1,3
990383,7.36,4.1,5
990374,6.55,4.1,3
990366,0.83,4.1,5
990330,3.26,4.1,4
990324,0.84,4.1,4
990312,3.29,4.1,4
990306,3.7,4.1,4
990293,3.25,4.1,2
990232,0.95,4.1,3
990210,0.86,4.1,2
990186,3.57,4.1,4
990128,3.57,4.1,4
990101,0.94,4.1,4
990073,0.86,4.1,5
990028,3.34,4.1,4
990022,0.85,4.1,3
990008,0.83,4.1,4
989992,6.53,4.1,4
989957,3.25,4.1,5
989912,3.61,4.1,4
989911,6.07,4.1,3
989867,0.95,4.1,3
989865,0.95,4.1,5
989843,0.95,4.1,3
989767,3.79,4.1,4
989756,3.34,4.1,3
989721,0.91,4.1,4
989678,6.39,4.1,3
989677,0.94,4.1,2
989674,0.96,4.1,4
989671,0.86,4.1,6
989577,0.92,4.1,5
989551,3.48,4.1,3
989538,3.25,4.1,2
989512,3.41,4.1,4
989420,0.83,4.1,4
989416,3.26,4.1,4
989367,0.84,4.1,3
989351,6.21,4.1,3
989348,6.29,4.1,2
989286,5.78,4.1,4
989240,0.91,4.1,3
989224,6.22,4.1,4
989203,0,4.1,3
989200,0.83,4.1,3
989198,3.69,4.1,4
989192,5.75,4.1,4
989177,0.96,4.1,4
989127,3.36,4.1,4
989106,3.3,4.1,4
989101,0.94,4.1,4
989003,0.83,4.1,3
988969,3.28,4.1,4
988964,0.87,4.1,5
988874,0.9,4.1,3
988828,0.84,4.1,3
988779,3.7,4.1,3
988765,0.91,4.1,3
988756,0.84,4.1,4
988755,3.27,4.1,3
988749,5.76,4.1,4
988720,7.36,4.1,3
988696,3.65,4.1,3
988650,9.38,4.1,2
988624,5.76,4.1,2
988616,0.96,4.1,4
988559,3.25,4.1,4
988514,0.95,4.1,2
988456,3.7,4.1,4
988448,6.54,4.1,5
988437,0.87,4.1,3
988405,0.94,4.1,3
988377,0,4.1,4
988335,3.24,4.1,3
988334,3.31,4.1,3
988265,3.7,4.1,3
988172,0.94,4.1,2
988159,0.84,4.1,3
988135,0.84,4.1,3
988119,0.83,4.1,4
988096,0.83,4.1,3
988069,0.95,4.1,2
988032,0.89,4.1,4
988027,0.88,4.1,4
988023,6.29,4.1,3
988017,6.53,4.1,3
988012,0.94,4.1,2
987994,3.61,4.1,4
987957,0.85,4.1,5
987861,0.84,4.1,5
987848,0.92,4.1,5
987835,3.7,4.1,4
987829,0.86,4.1,2
987807,0.86,4.1,3
987743,3.38,4.1,3
987721,9.38,4.1,3
987698,0.85,4.1,6
987692,3.39,4.1,3
987681,5.89,4.1,3
987649,3.38,4.1,4
987633,6.53,4.1,4
987632,0.84,4.1,3
987599,3.71,4.1,3
987595,3.57,4.1,2
987565,3.29,4.1,2
987557,8.25,4.1,4
987554,3.64,4.1,3
987551,3.25,4.1,2
987525,6.08,4.1,3
987523,5.75,4.1,5
987493,3.52,4.1,4
987480,0.84,4.1,2
987471,5.74,4.1,3
987431,6.04,4.1,4
987428,9.39,4.1,2
987397,0.84,4.1,4
987387,9.38,4.1,3
987349,6.4,4.1,3
987244,3.49,4.1,3
987204,3.25,4.1,3
987191,0.95,4.1,4
987167,6.53,4.1,3
987144,3.25,4.1,3
987097,0.95,4.1,3
987093,3.39,4.1,3
987086,3.41,4.1,4
987041,0.95,4.1,3
986991,3.45,4.1,4
986974,0.87,4.1,3
986949,0.83,4.1,4
986934,3.31,4.1,2
986886,6.53,4.1,3
986873,0.94,4.1,3
986839,3.29,4.1,3
986800,0.84,4.1,2
986730,0.95,4.1,5
986700,0.84,4.1,4
986671,3.7,4.1,3
986622,11.98,4.1,3
986598,3.29,4.1,5
986586,3.25,4.1,2
986584,3.6,4.1,4
986544,0.84,4.1,4
986515,0,4.1,2
986455,3.49,4.1,4
986405,3.7,4.1,3
986399,3.28,4.1,3
986364,0.85,4.1,4
986363,0.84,4.1,3
986333,6.53,4.1,4
986328,6.01,4.1,4
986246,0.9,4.1,4
986245,3.39,4.1,3
986221,0.83,4.1,4
986218,3.41,4.1,4
986213,3.26,4.1,4
986135,0.84,4.1,4
986134,3.69,4.1,3
986103,3.63,4.1,3
986084,0.83,4.1,3
986072,0.84,4.1,3
986071,3.35,4.1,3
986061,0.94,4.1,5
986033,0.84,4.1,4
986014,6.54,4.1,3
985984,5.76,4.1,3
985938,0.84,4.1,3
985905,3.24,4.1,2
985899,0.88,4.1,3
985873,5.75,4.1,2
985861,0.84,4.1,3
985860,6.54,4.1,2
985849,3.7,4.1,4
985823,0.85,4.1,4
985787,3.28,4.1,4
985773,6.19,4.1,4
985768,3.71,4.1,2
985758,0.82,4.1,3
985743,0.83,4.1,4
985736,6.43,4.1,4
985735,3.68,4.1,4
985695,6.33,4.1,4
985661,0.95,4.1,3
985596,5.75,4.1,2
985576,6.84,4.1,4
985542,3.5,4.1,3
985527,0,4.1,4
985517,0.84,4.1,4
985490,0.95,4.1,6
985476,3.36,4.1,3
985457,0.85,4.1,3
985433,3.24,4.1,2
985429,0.93,4.1,3
985417,0.94,4.1,3
985397,0.86,4.1,4
985366,0.96,4.1,4
985364,0.94,4.1,4
985357,3.62,4.1,2
985348,0.95,4.1,3
985310,0.94,4.1,4
985307,0.83,4.1,3
985301,6.2,4.1,3
985279,0.91,4.1,6
985275,3.65,4.1,5
985264,5.75,4.1,2
985241,3.69,4.1,2
985228,5.75,4.1,2
985217,9.38,4.1,3
985202,0.84,4.1,4
985165,3.36,4.1,3
985158,0.91,4.1,4
985124,0,4.1,4
985111,6.53,4.1,4
985054,3.29,4.1,4
985042,3.24,4.1,4
984953,6.55,4.1,4
984924,3.26,4.1,3
984915,0.91,4.1,5
984900,3.25,4.1,4
984883,6.09,4.1,2
984855,0.83,4.1,5
984831,0.84,4.1,4
984801,3.4,4.1,3
984787,3.61,4.1,4
984747,3.28,4.1,3
984705,0.95,4.1,4
984691,3.68,4.1,4
984671,3.69,4.1,3
984647,5.75,4.1,2
984622,9.38,4.1,4
984614,0.83,4.1,4
984597,3.69,4.1,4
984579,0.9,4.1,4
984575,0.89,4.1,3
984506,6.16,4.1,5
984503,3.3,4.1,3
984485,0.83,4.1,3
984410,0,4.1,4
984352,0.83,4.1,3
984338,0.93,4.1,4
984297,0.83,4.1,3
984274,5.81,4.1,5
984224,0.84,4.1,4
984185,3.36,4.1,3
984157,0.95,4.1,2
984156,0.84,4.1,4
984137,0.85,4.1,3
984130,0.84,4.1,4
984095,0.85,4.1,3
984081,3.61,4.1,4
984070,3.48,4.1,3
984034,0.85,4.1,5
984011,0.91,4.1,4
983985,6,4.1,5
983942,0.84,4.1,4
983913,3.25,4.1,2
983899,0.95,4.1,4
983780,9.38,4.1,2
983764,0.84,4.1,4
983751,6.51,4.1,4
983737,3.44,4.1,4
983730,0.93,4.1,3
983725,3.36,4.1,4
983723,6.48,4.1,4
983688,2.42,4.1,2
983673,0.93,4.1,3
983669,8.82,4.1,3
983615,0.93,4.1,3
983588,8.25,4.1,2
983552,3.7,4.1,4
983498,0.84,4.1,4
983494,3.42,4.1,3
983455,6.54,4.1,3
983432,3.7,4.1,4
983427,0.95,4.1,4
983426,3.7,4.1,4
983423,0,4.1,2
983419,0.9,4.1,5
983369,3.65,4.1,4
983365,0.83,4.1,2
983318,3.43,4.1,3
983294,0.95,4.1,3
983290,0.84,4.1,3
983248,5.75,4.1,2
983229,0.84,4.1,4
983220,9.39,4.1,4
983204,3.28,4.1,2
983189,0.95,4.1,2
983163,0.94,4.1,3
983122,0.84,4.1,4
983119,0.88,4.1,4
983096,0.84,4.1,4
983080,6.36,4.1,4
983044,0.94,4.1,5
983034,0.84,4.1,2
983015,0.83,4.1,3
983009,0.83,4.1,3
982993,0.84,4.1,2
982985,0.85,4.1,4
982968,6.54,4.1,2
982948,0.83,4.1,4
982933,3.25,4.1,2
982927,3.51,4.1,4
982911,0.88,4.1,4
982909,6.11,4.1,4
982879,3.67,4.1,3
982867,0.84,4.1,3
982848,3.26,4.1,3
982840,3.25,4.1,3
982833,3.37,4.1,4
982829,3.53,4.1,3
982792,5.75,4.1,2
982759,0.83,4.1,3
982729,0.94,4.1,2
982708,3.34,4.1,4
982701,3.43,4.1,3
982684,0.89,4.1,4
982609,0.88,4.1,4
982593,5.98,4.1,4
982464,5.75,4.1,4
982450,6.53,4.1,4
982446,0.9,4.1,4
982437,6.54,4.1,2
982420,0.92,4.1,3
982416,3.69,4.1,2
982414,6.54,4.1,4
982398,0.84,4.1,3
982397,0.84,4.1,2
982377,3.57,4.1,3
982353,3.25,4.1,2
982352,0.92,4.1,3
982340,3.25,4.1,3
982334,0.89,4.1,4
982333,6.27,4.1,2
982325,0,4.1,4
982280,0.86,4.1,3
982267,3.25,4.1,5
982227,3.33,4.1,4
982220,0,4.1,3
982167,9.19,4.1,3
982134,0.83,4.1,4
982128,0.88,4.1,3
982092,0.94,4.1,2
982089,5.75,4.1,2
982014,0,4.1,3
981969,5.74,4.1,2
981959,0.86,4.1,3
981898,3.7,4.1,4
981895,0.89,4.1,5
981858,3.35,4.1,4
981799,8.94,4.1,3
981780,3.63,4.1,4
981768,3.64,4.1,4
981755,0.94,4.1,3
981714,9.19,4.1,3
981699,5.84,4.1,3
981616,0.83,4.1,3
981580,3.47,4.1,3
981570,6.02,4.1,4
981545,0.81,4.1,6
981515,3.25,4.1,3
981485,0.92,4.1,3
981378,3.55,4.1,3
981316,0.87,4.1,3
981313,0.94,4.1,6
981293,0.89,4.1,4
981250,3.25,4.1,2
981245,0.95,4.1,4
981238,0.95,4.1,3
981232,3.25,4.1,5
981225,0.83,4.1,3
981203,3.25,4.1,4
981172,0.84,4.1,5
981152,3.25,4.1,3
981137,0.88,4.1,5
981051,0.86,4.1,4
981034,6.38,4.1,4
981027,3.7,4.1,2
981020,3.25,4.1,2
981003,0.86,4.1,4
980971,0.86,4.1,3
980964,3.32,4.1,2
980867,3.51,4.1,4
980843,3.52,4.1,4
980809,0.93,4.1,4
980807,3.7,4.1,4
980772,3.68,4.1,3
980720,3.68,4.1,2
980666,0.91,4.1,3
980618,3.62,4.1,3
980601,3.34,4.1,2
980592,3.59,4.1,3
980590,3.25,4.1,2
980583,0.85,4.1,5
980571,11.98,4.1,2
980469,6.54,4.1,2
980422,0.93,4.1,6
980379,3.25,4.1,3
980352,3.34,4.1,3
980341,0.83,4.1,4
980291,3.51,4.1,4
980289,6.07,4.1,3
980278,0.83,4.1,4
980268,6.54,4.1,3
980213,3.27,4.1,4
980102,3.29,4.1,4
980069,3.25,4.1,2
980052,3.25,4.1,4
980037,0.84,4.1,4
980026,6.54,4.1,3
980006,0.88,4.1,4
979982,3.61,4.1,5
979968,3.3,4.1,3
979946,0.83,4.1,3
979919,3.48,4.1,4
979850,0.85,4.1,4
979814,3.49,4.1,4
979813,0.95,4.1,4
979768,0.84,4.1,4
979762,9.39,4.1,5
979742,0.84,4.1,4
979721,0.84,4.1,4
979706,6.54,4.1,4
979637,3.41,4.1,4
979623,0,4.1,2
979557,0.87,4.1,3
979500,0.86,4.1,4
979471,0.84,4.1,4
979467,6.32,4.1,2
979403,0.84,4.1,4
979396,6.41,4.1,3
979395,3.25,4.1,3
979365,0.83,4.1,3
979363,0.89,4.1,4
979359,0,4.1,3
979341,0.91,4.1,6
979329,0.95,4.1,4
979318,0.94,4.1,4
979306,6.23,4.1,4
979274,0,4.1,3
979270,0,4.1,4
979257,6.53,4.1,3
979248,3.24,4.1,4
979198,0,4.1,3
979120,0.89,4.1,5
979118,0.9,4.1,4
979110,6.54,4.1,3
979084,5.85,4.1,3
979065,5.98,4.1,4
979063,0.83,4.1,3
979049,0.95,4.1,5
979032,3.39,4.1,4
979005,0.85,4.1,4
979004,6.54,4.1,4
978978,9.27,4.1,5
978909,3.24,4.1,4
978907,0,4.1,3
978880,0,4.1,3
978816,5.95,4.1,4
978782,0,4.1,2
978777,3.45,4.1,3
978750,0.95,4.1,3
978700,0.94,4.1,6
978694,0.83,4.1,4
978660,6.38,4.1,3
978626,0,4.1,4
978598,0.94,4.1,4
978581,0.87,4.1,4
978512,0.86,4.1,4
978501,5.82,4.1,4
978485,0,4.1,3
978483,3.25,4.1,4
978460,3.63,4.1,3
978415,3.48,4.1,5
978404,9.04,4.1,3
978325,0.89,4.1,3
978267,9,4.1,4
978201,3.25,4.1,4
978178,0.84,4.1,5
978140,3.4,4.1,5
978122,8.59,4.1,2
978107,0,4.1,3
978105,6.54,4.1,4
978097,0.88,4.1,3
978096,0.84,4.1,3
978088,0.83,4.1,3
978076,6.51,4.1,3
978061,0.83,4.1,3
978060,0.88,4.1,4
978045,5.75,4.1,4
978017,6.38,4.1,3
978013,0.84,4.1,6
978004,5.79,4.1,4
977976,0,4.1,3
977970,6,4.1,4
977930,3.5,4.1,4
977900,3.44,4.1,5
977895,0.93,4.1,4
977894,0,4.1,3
977856,0,4.1,3
977812,5.9,4.1,3
977811,0.84,4.1,4
977806,0.9,4.1,2
977781,3.65,4.1,4
977671,0.83,4.1,4
977660,0.83,4.1,3
977622,11.97,4.1,4
977578,6.51,4.1,4
977574,0.92,4.1,5
977540,3.4,4.1,4
977516,0,4.1,4
977505,0.83,4.1,5
977503,6.19,4.1,3
977499,0.84,4.1,4
977490,0.85,4.1,4
977489,5.76,4.1,3
977462,3.37,4.1,4
977455,3.42,4.1,3
977447,5.75,4.1,4
977446,0.87,4.1,3
977437,3.25,4.1,4
977405,0.84,4.1,4
977353,0.95,4.1,3
977324,5.75,4.1,4
977302,3.25,4.1,3
977293,0.84,4.1,4
977287,3.43,4.1,3
977278,3.71,4.1,3
977263,0,4.1,4
977194,3.24,4.1,5
977186,0.87,4.1,4
977180,0,4.1,4
977144,0.83,4.1,3
977131,6.01,4.1,3
977129,0.88,4.1,3
977042,3.58,4.1,4
977034,5.87,4.1,3
977021,5.75,4.1,4
976984,3.33,4.1,4
976941,0.85,4.1,4
976937,0.96,4.1,4
976917,3.59,4.1,4
976889,3.61,4.1,4
976845,0.84,4.1,3
976817,0.84,4.1,4
976766,0,4.1,4
976749,0.84,4.1,2
976737,0.9,4.1,4
976736,0.84,4.1,3
976722,6.55,4.1,5
976720,0.83,4.1,4
976716,4.91,4.1,4
976696,3.47,4.1,5
976667,0.84,4.1,3
976653,3.4,4.1,4
976637,0.85,4.1,3
976610,0.84,4.1,4
976604,3.35,4.1,4
976599,3.25,4.1,4
976581,0,4.1,3
976570,3.24,4.1,4
976481,5.75,4.1,4
976476,0.83,4.1,4
976466,0,4.1,2
976462,3.39,4.1,3
976461,0.82,4.1,4
976457,15.69,4.1,2
976449,0.84,4.1,3
976447,0.92,4.1,5
976441,0.84,4.1,4
976431,5.75,4.1,3
976400,3.44,4.1,5
976396,0.84,4.1,4
976391,3.24,4.1,2
976377,3.29,4.1,3
976356,0.89,4.1,3
976335,6.02,4.1,3
976262,0.84,4.1,3
976242,0.84,4.1,4
976228,0.86,4.1,4
976213,0.83,4.1,3
976192,0.84,4.1,4
976191,3.38,4.1,4
976182,3.28,4.1,4
976174,0.84,4.1,4
976168,3.62,4.1,5
976125,0.84,4.1,4
976104,3.25,4.1,3
976092,0,4.1,4
976051,0.84,4.1,4
976035,0,4.1,3
976030,6.47,4.1,3
976023,3.25,4.1,3
976020,0,4.1,4
976015,9.01,4.1,3
975968,0,4.1,3
975967,3.28,4.1,5
975947,3.31,4.1,5
975927,3.25,4.1,4
975923,3.63,4.1,2
975882,0.91,4.1,5
975747,3.31,4.1,3
975668,0.94,4.1,2
975666,0,4.1,4
975636,0.9,4.1,5
975613,0,4.1,3
975520,3.35,4.1,4
975507,3.7,4.1,4
975506,0.89,4.1,3
975503,5.74,4.1,4
975449,0,4.1,4
975425,0.83,4.1,4
