date_date,campaign_name,ads_cost
2021-05-28,FR - TXT - GC - Génériques - Alimentation Bébé Bio,4
2021-05-28,FR - TXT - GC - Génériques - Beauté & Hygiène,23
2021-05-28,FR - TXT - GC - Génériques - Cuisine,26
2021-05-28,FR - TXT - GC - Génériques - Enfant,19
2021-05-28,FR - TXT - GC - Génériques - Entretien,77
2021-05-28,FR - TXT - GC - Génériques - Epicerie,19
2021-05-28,FR - TXT MKP - B - Marques,9
2021-05-28,IA - COM - [ENG - ACQ] - Boost,62
2021-05-28,IA - COM - [PUR - ACQ],49
2021-05-28,IA - COM - [PUR - ACQ] - DABA,99
2021-05-28,IA - COM - [PUR - ACQ] - Paris ex Express,21
2021-05-28,IA - COM - [PUR - RT] - Clients Existants,63
2021-05-28,IA - COM - [PUR - RT] - DPA ex clients,98
2021-05-28,IA - COM - [PUR - RT] - Site & CRM,59
2021-05-28,IA - COM - [VID - ACQ],40
2021-05-28,criteo_audience_tv,12
2021-05-28,criteo_bh,14
2021-05-28,criteo_epicerie,21
2021-05-28,criteo_lower_funnel,48
2021-05-28,criteo_mid_funnel,11
2021-05-28,criteo_seg_occasionnels,9
2021-05-29,CH - SHP - All Products,25
2021-05-29,FR - DSA - Page Feed - Product,229
2021-05-29,FR - SHP - AB - Beaute & Hygiene - Smart,42
2021-05-29,FR - SHP - AB - Enfant,28
2021-05-29,FR - SHP - AB - Entretien,45
2021-05-29,FR - SHP - AB - Epicerie Salée,41
2021-05-29,FR - SHP - AB - Epicerie Sucrée,33
2021-05-29,FR - SHP - AB - Extérieur,29
2021-05-29,FR - SHP - AB - Maison - Smart,30
2021-05-29,FR - SHP - AB - Santé & Bien-être - Smart,34
2021-05-29,FR - SHP - AB - Top Marge - Smart,16
2021-05-29,FR - SHP - All Products,39
2021-05-29,FR - SHP - All Products - Smart,"1,106"
2021-05-29,FR - SHP - Couche - Smart,33
2021-05-29,FR - SHP MKP -  All Products,97
2021-05-29,FR - SHP MKP - AB - Top products,143
2021-05-29,FR - TXT - B - Marques,104
2021-05-29,FR - TXT - BN - Marque Greenweez,104
2021-05-29,FR - TXT - G - Générique Bio,30
2021-05-29,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-05-29,FR - TXT - GC - Génériques - Beauté & Hygiène,23
2021-05-29,FR - TXT - GC - Génériques - Cuisine,32
2021-05-29,FR - TXT - GC - Génériques - Enfant,15
2021-05-29,FR - TXT - GC - Génériques - Entretien,81
2021-05-29,FR - TXT - GC - Génériques - Epicerie,20
2021-05-29,FR - TXT MKP - B - Marques,12
2021-05-29,FR - TXT MKP - DSA - Page Feed,91
2021-05-29,IA - COM - [ENG - ACQ] - Boost,61
2021-05-29,IA - COM - [PUR - ACQ],50
2021-05-29,IA - COM - [PUR - ACQ] - DABA,95
2021-05-29,IA - COM - [PUR - ACQ] - Paris ex Express,21
2021-05-29,IA - COM - [PUR - RT] - Clients Existants,66
2021-05-29,IA - COM - [PUR - RT] - DPA ex clients,99
2021-05-29,IA - COM - [PUR - RT] - Site & CRM,57
2021-05-29,IA - COM - [VID - ACQ],40
2021-05-29,criteo_audience_tv,9
2021-05-29,criteo_bh,13
2021-05-29,criteo_epicerie,17
2021-05-29,criteo_lower_funnel,43
2021-05-29,criteo_mid_funnel,15
2021-05-29,criteo_seg_occasionnels,8
2021-05-30,CH - SHP - All Products,24
2021-05-30,FR - DSA - Page Feed - Product,271
2021-05-30,FR - SHP - AB - Beaute & Hygiene - Smart,74
2021-05-30,FR - SHP - AB - Enfant,27
2021-05-30,FR - SHP - AB - Entretien,40
2021-05-30,FR - SHP - AB - Epicerie Salée,41
2021-05-30,FR - SHP - AB - Epicerie Sucrée,25
2021-05-30,FR - SHP - AB - Extérieur,29
2021-05-30,FR - SHP - AB - Maison - Smart,69
2021-05-30,FR - SHP - AB - Santé & Bien-être - Smart,58
2021-05-30,FR - SHP - AB - Top Marge - Smart,20
2021-05-30,FR - SHP - All Products,34
2021-05-30,FR - SHP - All Products - Smart,"1,048"
2021-05-30,FR - SHP - Couche - Smart,36
2021-05-30,FR - SHP MKP -  All Products,112
2021-05-30,FR - SHP MKP - AB - Top products,68
2021-05-30,FR - TXT - B - Marques,108
2021-05-30,FR - TXT - BN - Marque Greenweez,97
2021-05-30,FR - TXT - G - Générique Bio,37
2021-05-30,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-05-30,FR - TXT - GC - Génériques - Beauté & Hygiène,31
2021-05-30,FR - TXT - GC - Génériques - Cuisine,39
2021-05-30,FR - TXT - GC - Génériques - Enfant,16
2021-05-30,FR - TXT - GC - Génériques - Entretien,88
2021-05-30,FR - TXT - GC - Génériques - Epicerie,24
2021-05-30,FR - TXT MKP - B - Marques,10
2021-05-30,FR - TXT MKP - DSA - Page Feed,45
2021-05-30,IA - COM - [ENG - ACQ] - Boost,62
2021-05-30,IA - COM - [PUR - ACQ],50
2021-05-30,IA - COM - [PUR - ACQ] - DABA,100
2021-05-30,IA - COM - [PUR - ACQ] - Paris ex Express,21
2021-05-30,IA - COM - [PUR - RT] - Clients Existants,66
2021-05-30,IA - COM - [PUR - RT] - DPA ex clients,100
2021-05-30,IA - COM - [PUR - RT] - Site & CRM,57
2021-05-30,IA - COM - [VID - ACQ],41
2021-05-30,criteo_audience_tv,11
2021-05-30,criteo_bh,7
2021-05-30,criteo_epicerie,17
2021-05-30,criteo_lower_funnel,46
2021-05-30,criteo_mid_funnel,18
2021-05-30,criteo_seg_occasionnels,12
2021-05-31,CH - SHP - All Products,25
2021-05-31,FR - DSA - Page Feed - Product,308
2021-05-31,FR - SHP - AB - Beaute & Hygiene - Smart,95
2021-05-31,FR - SHP - AB - Enfant,27
2021-05-31,FR - SHP - AB - Entretien,62
2021-05-31,FR - SHP - AB - Epicerie Salée,41
2021-05-31,FR - SHP - AB - Epicerie Sucrée,40
2021-05-31,FR - SHP - AB - Extérieur,28
2021-05-31,FR - SHP - AB - Maison - Smart,59
2021-05-31,FR - SHP - AB - Santé & Bien-être - Smart,49
2021-05-31,FR - SHP - AB - Top Marge - Smart,29
2021-05-31,FR - SHP - All Products,60
2021-05-31,FR - SHP - All Products - Smart,"1,143"
2021-05-31,FR - SHP - Couche - Smart,59
2021-05-31,FR - SHP MKP -  All Products,119
2021-05-31,FR - SHP MKP - AB - Top products,149
2021-05-31,FR - TXT - B - Marques,113
2021-05-31,FR - TXT - BN - Marque Greenweez,157
2021-05-31,FR - TXT - G - Générique Bio,38
2021-05-31,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-05-31,FR - TXT - GC - Génériques - Beauté & Hygiène,29
2021-05-31,FR - TXT - GC - Génériques - Cuisine,32
2021-05-31,FR - TXT - GC - Génériques - Enfant,17
2021-05-31,FR - TXT - GC - Génériques - Entretien,106
2021-05-31,FR - TXT - GC - Génériques - Epicerie,26
2021-05-31,FR - TXT MKP - B - Marques,13
2021-05-31,FR - TXT MKP - DSA - Page Feed,45
2021-05-31,IA - COM - [ENG - ACQ] - Boost,62
2021-05-31,IA - COM - [PUR - ACQ],50
2021-05-31,IA - COM - [PUR - ACQ] - DABA,99
2021-05-31,IA - COM - [PUR - ACQ] - Paris ex Express,25
2021-05-31,IA - COM - [PUR - RT] - Clients Existants,66
2021-05-31,IA - COM - [PUR - RT] - DPA ex clients,100
2021-05-31,IA - COM - [PUR - RT] - Site & CRM,57
2021-05-31,IA - COM - [VID - ACQ],41
2021-05-31,criteo_audience_tv,22
2021-05-31,criteo_bh,7
2021-05-31,criteo_epicerie,13
2021-05-31,criteo_lower_funnel,49
2021-05-31,criteo_mid_funnel,5
2021-05-31,criteo_seg_occasionnels,14
2021-06-01,CH - SHP - All Products,15
2021-06-01,FR - DSA - Page Feed - Product,280
2021-06-01,FR - SHP - AB - Beaute & Hygiene - Smart,138
2021-06-01,FR - SHP - AB - Enfant,29
2021-06-01,FR - SHP - AB - Entretien,56
2021-06-01,FR - SHP - AB - Epicerie Salée,43
2021-06-01,FR - SHP - AB - Epicerie Sucrée,40
2021-06-01,FR - SHP - AB - Extérieur,31
2021-06-01,FR - SHP - AB - Maison - Smart,51
2021-06-01,FR - SHP - AB - Santé & Bien-être - Smart,51
2021-06-01,FR - SHP - AB - Top Marge - Smart,27
2021-06-01,FR - SHP - All Products,67
2021-06-01,FR - SHP - All Products - Smart,996
2021-06-01,FR - SHP - Couche - Smart,56
2021-06-01,FR - SHP MKP -  All Products,99
2021-06-01,FR - SHP MKP - AB - Top products,139
2021-06-01,FR - TXT - B - Marques,95
2021-06-01,FR - TXT - BN - Marque Greenweez,148
2021-06-01,FR - TXT - G - Générique Bio,32
2021-06-01,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-06-01,FR - TXT - GC - Génériques - Beauté & Hygiène,33
2021-06-01,FR - TXT - GC - Génériques - Cuisine,23
2021-06-01,FR - TXT - GC - Génériques - Enfant,15
2021-06-01,FR - TXT - GC - Génériques - Entretien,106
2021-06-01,FR - TXT - GC - Génériques - Epicerie,27
2021-06-01,FR - TXT MKP - B - Marques,13
2021-06-01,FR - TXT MKP - DSA - Page Feed,28
2021-06-01,IA - COM - [ENG - ACQ] - Boost,62
2021-06-01,IA - COM - [PUR - ACQ],48
2021-06-01,IA - COM - [PUR - ACQ] - DABA,98
2021-06-01,IA - COM - [PUR - ACQ] - Paris ex Express,28
2021-06-01,IA - COM - [PUR - RT] - Clients Existants,57
2021-06-01,IA - COM - [PUR - RT] - DPA ex clients,97
2021-06-01,IA - COM - [PUR - RT] - Site & CRM,51
2021-06-01,IA - COM - [VID - ACQ],41
2021-06-01,criteo_audience_tv,21
2021-06-01,criteo_bh,14
2021-06-01,criteo_epicerie,10
2021-06-01,criteo_lower_funnel,47
2021-06-01,criteo_mid_funnel,4
2021-06-01,criteo_seg_occasionnels,13
2021-06-02,CH - SHP - All Products,21
2021-06-02,FR - DSA - Page Feed - Product,287
2021-06-02,FR - SHP - AB - Beaute & Hygiene - Smart,118
2021-06-02,FR - SHP - AB - Enfant,29
2021-06-02,FR - SHP - AB - Entretien,70
2021-06-02,FR - SHP - AB - Epicerie Salée,43
2021-06-02,FR - SHP - AB - Epicerie Sucrée,37
2021-06-02,FR - SHP - AB - Extérieur,31
2021-06-02,FR - SHP - AB - Maison - Smart,61
2021-06-02,FR - SHP - AB - Santé & Bien-être - Smart,66
2021-06-02,FR - SHP - AB - Top Marge - Smart,18
2021-06-02,FR - SHP - All Products,90
2021-06-02,FR - SHP - All Products - Smart,"1,104"
2021-06-02,FR - SHP - Couche - Smart,53
2021-06-02,FR - SHP MKP -  All Products,126
2021-06-02,FR - SHP MKP - AB - Top products,116
2021-06-02,FR - TXT - B - Marques,97
2021-06-02,FR - TXT - BN - Marque Greenweez,136
2021-06-02,FR - TXT - G - Générique Bio,37
2021-06-02,FR - TXT - GC - Génériques - Alimentation Bébé Bio,9
2021-06-02,FR - TXT - GC - Génériques - Beauté & Hygiène,26
2021-06-02,FR - TXT - GC - Génériques - Cuisine,30
2021-06-02,FR - TXT - GC - Génériques - Enfant,15
2021-06-02,FR - TXT - GC - Génériques - Entretien,121
2021-06-02,FR - TXT - GC - Génériques - Epicerie,31
2021-06-02,FR - TXT MKP - B - Marques,17
2021-06-02,FR - TXT MKP - DSA - Page Feed,51
2021-06-02,IA - COM - [ENG - ACQ] - Boost,61
2021-06-02,IA - COM - [PUR - ACQ],49
2021-06-02,IA - COM - [PUR - ACQ] - DABA,101
2021-06-02,IA - COM - [PUR - ACQ] - Paris ex Express,30
2021-06-02,IA - COM - [PUR - RT] - Clients Existants,58
2021-06-02,IA - COM - [PUR - RT] - DPA ex clients,99
2021-06-02,IA - COM - [PUR - RT] - Site & CRM,56
2021-06-02,IA - COM - [VID - ACQ],41
2021-06-02,criteo_audience_tv,21
2021-06-02,criteo_bh,21
2021-06-02,criteo_epicerie,21
2021-06-02,criteo_lower_funnel,54
2021-06-02,criteo_mid_funnel,15
2021-06-02,criteo_seg_occasionnels,16
2021-06-03,CH - SHP - All Products,26
2021-06-03,FR - DSA - Page Feed - Product,311
2021-06-03,FR - SHP - AB - Beaute & Hygiene - Smart,109
2021-06-03,FR - SHP - AB - Enfant,29
2021-06-03,FR - SHP - AB - Entretien,80
2021-06-03,FR - SHP - AB - Epicerie Salée,43
2021-06-03,FR - SHP - AB - Epicerie Sucrée,42
2021-06-03,FR - SHP - AB - Extérieur,31
2021-06-03,FR - SHP - AB - Maison - Smart,62
2021-06-03,FR - SHP - AB - Santé & Bien-être - Smart,55
2021-06-03,FR - SHP - AB - Top Marge - Smart,18
2021-06-03,FR - SHP - All Products,68
2021-06-03,FR - SHP - All Products - Smart,973
2021-06-03,FR - SHP - Couche - Smart,46
2021-06-03,FR - SHP MKP -  All Products,93
2021-06-03,FR - SHP MKP - AB - Top products,144
2021-06-03,FR - TXT - B - Marques,105
2021-06-03,FR - TXT - BN - Marque Greenweez,137
2021-06-03,FR - TXT - G - Générique Bio,37
2021-06-03,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-06-03,FR - TXT - GC - Génériques - Beauté & Hygiène,23
2021-06-03,FR - TXT - GC - Génériques - Cuisine,36
2021-06-03,FR - TXT - GC - Génériques - Enfant,15
2021-06-03,FR - TXT - GC - Génériques - Entretien,133
2021-06-03,FR - TXT - GC - Génériques - Epicerie,31
2021-06-03,FR - TXT MKP - B - Marques,17
2021-06-03,FR - TXT MKP - DSA - Page Feed,38
2021-06-03,IA - COM - [ENG - ACQ] - Boost,61
2021-06-03,IA - COM - [PUR - ACQ],46
2021-06-03,IA - COM - [PUR - ACQ] - DABA,102
2021-06-03,IA - COM - [PUR - ACQ] - Paris ex Express,30
2021-06-03,IA - COM - [PUR - RT] - Clients Existants,60
2021-06-03,IA - COM - [PUR - RT] - DPA ex clients,100
2021-06-03,IA - COM - [PUR - RT] - Site & CRM,54
2021-06-03,IA - COM - [VID - ACQ],40
2021-06-03,criteo_audience_tv,18
2021-06-03,criteo_bh,17
2021-06-03,criteo_epicerie,13
2021-06-03,criteo_lower_funnel,58
2021-06-03,criteo_mid_funnel,13
2021-06-03,criteo_seg_occasionnels,17
2021-06-04,CH - SHP - All Products,14
2021-06-04,FR - DSA - Page Feed - Product,275
2021-06-04,FR - SHP - AB - Beaute & Hygiene - Smart,99
2021-06-04,FR - SHP - AB - Enfant,29
2021-06-04,FR - SHP - AB - Entretien,69
2021-06-04,FR - SHP - AB - Epicerie Salée,43
2021-06-04,FR - SHP - AB - Epicerie Sucrée,42
2021-06-04,FR - SHP - AB - Extérieur,26
2021-06-04,FR - SHP - AB - Maison - Smart,54
2021-06-04,FR - SHP - AB - Santé & Bien-être - Smart,68
2021-06-04,FR - SHP - AB - Top Marge - Smart,20
2021-06-04,FR - SHP - All Products,68
2021-06-04,FR - SHP - All Products - Smart,"1,079"
2021-06-04,FR - SHP - Couche - Smart,52
2021-06-04,FR - SHP MKP -  All Products,101
2021-06-04,FR - SHP MKP - AB - New Products,0
2021-06-04,FR - SHP MKP - AB - Top products,131
2021-06-04,FR - TXT - B - Marques,94
2021-06-04,FR - TXT - BN - Marque Greenweez,122
2021-06-04,FR - TXT - G - Générique Bio,28
2021-06-04,FR - TXT - GC - Génériques - Alimentation Bébé Bio,3
2021-06-04,FR - TXT - GC - Génériques - Beauté & Hygiène,21
2021-06-04,FR - TXT - GC - Génériques - Cuisine,28
2021-06-04,FR - TXT - GC - Génériques - Enfant,10
2021-06-04,FR - TXT - GC - Génériques - Entretien,108
2021-06-04,FR - TXT - GC - Génériques - Epicerie,27
2021-06-04,FR - TXT MKP - B - Marques,16
2021-06-04,FR - TXT MKP - DSA - Page Feed,61
2021-06-04,IA - COM - [ENG - ACQ] - Boost,60
2021-06-04,IA - COM - [PUR - ACQ],42
2021-06-04,IA - COM - [PUR - ACQ] - DABA,98
2021-06-04,IA - COM - [PUR - ACQ] - Paris ex Express,29
2021-06-04,IA - COM - [PUR - RT] - Clients Existants,57
2021-06-04,IA - COM - [PUR - RT] - DPA ex clients,96
2021-06-04,IA - COM - [PUR - RT] - Site & CRM,56
2021-06-04,IA - COM - [VID - ACQ],40
2021-06-04,criteo_audience_tv,11
2021-06-04,criteo_bh,18
2021-06-04,criteo_epicerie,13
2021-06-04,criteo_lower_funnel,55
2021-06-04,criteo_mid_funnel,13
2021-06-04,criteo_seg_occasionnels,13
2021-06-05,CH - SHP - All Products,29
2021-06-05,FR - DSA - Page Feed - Product,255
2021-06-05,FR - SHP - AB - Beaute & Hygiene - Smart,79
2021-06-05,FR - SHP - AB - Enfant,29
2021-06-05,FR - SHP - AB - Entretien,75
2021-06-05,FR - SHP - AB - Epicerie Salée,43
2021-06-05,FR - SHP - AB - Epicerie Sucrée,42
2021-06-05,FR - SHP - AB - Extérieur,34
2021-06-05,FR - SHP - AB - Maison - Smart,62
2021-06-05,FR - SHP - AB - Santé & Bien-être - Smart,65
2021-06-05,FR - SHP - AB - Top Marge - Smart,20
2021-06-05,FR - SHP - All Products,50
2021-06-05,FR - SHP - All Products - Smart,912
2021-06-05,FR - SHP - Couche - Smart,52
2021-06-05,FR - SHP MKP -  All Products,84
2021-06-05,FR - SHP MKP - AB - New Products,18
2021-06-05,FR - SHP MKP - AB - Top products,142
2021-06-05,FR - TXT - B - Marques,85
2021-06-05,FR - TXT - BN - Marque Greenweez,115
2021-06-05,FR - TXT - G - Générique Bio,26
2021-06-05,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-06-05,FR - TXT - GC - Génériques - Beauté & Hygiène,12
2021-06-05,FR - TXT - GC - Génériques - Cuisine,32
2021-06-05,FR - TXT - GC - Génériques - Enfant,14
2021-06-05,FR - TXT - GC - Génériques - Entretien,108
2021-06-05,FR - TXT - GC - Génériques - Epicerie,26
2021-06-05,FR - TXT MKP - B - Marques,15
2021-06-05,FR - TXT MKP - DSA - Page Feed,50
2021-06-05,IA - COM - [ENG - ACQ] - Boost,63
2021-06-05,IA - COM - [PUR - ACQ],44
2021-06-05,IA - COM - [PUR - ACQ] - DABA,103
2021-06-05,IA - COM - [PUR - ACQ] - Paris ex Express,31
2021-06-05,IA - COM - [PUR - RT] - Clients Existants,61
2021-06-05,IA - COM - [PUR - RT] - DPA ex clients,102
2021-06-05,IA - COM - [PUR - RT] - Site & CRM,60
2021-06-05,IA - COM - [VID - ACQ],40
2021-06-05,criteo_audience_tv,10
2021-06-05,criteo_bh,12
2021-06-05,criteo_epicerie,15
2021-06-05,criteo_lower_funnel,41
2021-06-05,criteo_mid_funnel,10
2021-06-05,criteo_seg_occasionnels,8
2021-06-06,CH - SHP - All Products,29
2021-06-06,FR - DSA - Page Feed - Product,296
2021-06-06,FR - SHP - AB - Beaute & Hygiene - Smart,122
2021-06-06,FR - SHP - AB - Enfant,29
2021-06-06,FR - SHP - AB - Entretien,80
2021-06-06,FR - SHP - AB - Epicerie Salée,43
2021-06-06,FR - SHP - AB - Epicerie Sucrée,41
2021-06-06,FR - SHP - AB - Extérieur,31
2021-06-06,FR - SHP - AB - Maison - Smart,77
2021-06-06,FR - SHP - AB - Santé & Bien-être - Smart,81
2021-06-06,FR - SHP - AB - Top Marge - Smart,25
2021-06-06,FR - SHP - All Products,50
2021-06-06,FR - SHP - All Products - Smart,"1,093"
2021-06-06,FR - SHP - Couche - Smart,55
2021-06-06,FR - SHP MKP -  All Products,98
2021-06-06,FR - SHP MKP - AB - New Products,25
2021-06-06,FR - SHP MKP - AB - Top products,116
2021-06-06,FR - TXT - B - Marques,79
2021-06-06,FR - TXT - BN - Marque Greenweez,119
2021-06-06,FR - TXT - G - Générique Bio,37
2021-06-06,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-06-06,FR - TXT - GC - Génériques - Beauté & Hygiène,16
2021-06-06,FR - TXT - GC - Génériques - Cuisine,36
2021-06-06,FR - TXT - GC - Génériques - Enfant,16
2021-06-06,FR - TXT - GC - Génériques - Entretien,109
2021-06-06,FR - TXT - GC - Génériques - Epicerie,25
2021-06-06,FR - TXT MKP - B - Marques,14
2021-06-06,FR - TXT MKP - DSA - Page Feed,53
2021-06-06,IA - COM - [ENG - ACQ] - Boost,54
2021-06-06,IA - COM - [PUR - ACQ],44
2021-06-06,IA - COM - [PUR - ACQ] - DABA,103
2021-06-06,IA - COM - [PUR - ACQ] - Paris ex Express,30
2021-06-06,IA - COM - [PUR - RT] - Clients Existants,61
2021-06-06,IA - COM - [PUR - RT] - DPA ex clients,100
2021-06-06,IA - COM - [PUR - RT] - Site & CRM,61
2021-06-06,IA - COM - [VID - ACQ],41
2021-06-06,criteo_audience_tv,14
2021-06-06,criteo_bh,15
2021-06-06,criteo_epicerie,14
2021-06-06,criteo_lower_funnel,51
2021-06-06,criteo_mid_funnel,14
2021-06-06,criteo_seg_occasionnels,7
2021-06-07,CH - SHP - All Products,33
2021-06-07,FR - DSA - Page Feed - Product,311
2021-06-07,FR - SHP - AB - Beaute & Hygiene - Smart,116
2021-06-07,FR - SHP - AB - Enfant,30
2021-06-07,FR - SHP - AB - Entretien,79
2021-06-07,FR - SHP - AB - Epicerie Salée,43
2021-06-07,FR - SHP - AB - Epicerie Sucrée,40
2021-06-07,FR - SHP - AB - Extérieur,31
2021-06-07,FR - SHP - AB - Maison - Smart,61
2021-06-07,FR - SHP - AB - Santé & Bien-être - Smart,118
2021-06-07,FR - SHP - AB - Top Marge - Smart,27
2021-06-07,FR - SHP - All Products,72
2021-06-07,FR - SHP - All Products - Smart,"1,125"
2021-06-07,FR - SHP - Couche - Smart,53
2021-06-07,FR - SHP MKP -  All Products,69
2021-06-07,FR - SHP MKP - AB - New Products,16
2021-06-07,FR - SHP MKP - AB - Top products,153
2021-06-07,FR - TXT - B - Marques,86
2021-06-07,FR - TXT - BN - Marque Greenweez,141
2021-06-07,FR - TXT - G - Générique Bio,31
2021-06-07,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-06-07,FR - TXT - GC - Génériques - Beauté & Hygiène,13
2021-06-07,FR - TXT - GC - Génériques - Cuisine,37
2021-06-07,FR - TXT - GC - Génériques - Enfant,17
2021-06-07,FR - TXT - GC - Génériques - Entretien,105
2021-06-07,FR - TXT - GC - Génériques - Epicerie,14
2021-06-07,FR - TXT MKP - B - Marques,13
2021-06-07,FR - TXT MKP - DSA - Page Feed,23
2021-06-07,IA - COM - [ENG - ACQ] - Boost,42
2021-06-07,IA - COM - [PUR - ACQ],43
2021-06-07,IA - COM - [PUR - ACQ] - DABA,101
2021-06-07,IA - COM - [PUR - ACQ] - Paris ex Express,30
2021-06-07,IA - COM - [PUR - RT] - Clients Existants,59
2021-06-07,IA - COM - [PUR - RT] - DPA ex clients,97
2021-06-07,IA - COM - [PUR - RT] - Site & CRM,59
2021-06-07,IA - COM - [VID - ACQ],41
2021-06-07,criteo_audience_tv,10
2021-06-07,criteo_bh,21
2021-06-07,criteo_epicerie,21
2021-06-07,criteo_lower_funnel,81
2021-06-07,criteo_mid_funnel,16
2021-06-07,criteo_seg_occasionnels,10
2021-06-08,CH - SHP - All Products,35
2021-06-08,FR - DSA - Page Feed - Product,310
2021-06-08,FR - SHP - AB - Beaute & Hygiene - Smart,106
2021-06-08,FR - SHP - AB - Enfant,28
2021-06-08,FR - SHP - AB - Entretien,56
2021-06-08,FR - SHP - AB - Epicerie Salée,43
2021-06-08,FR - SHP - AB - Epicerie Sucrée,37
2021-06-08,FR - SHP - AB - Extérieur,31
2021-06-08,FR - SHP - AB - Maison - Smart,53
2021-06-08,FR - SHP - AB - Santé & Bien-être - Smart,94
2021-06-08,FR - SHP - AB - Top Marge - Smart,25
2021-06-08,FR - SHP - All Products,69
2021-06-08,FR - SHP - All Products - Smart,943
2021-06-08,FR - SHP - Couche - Smart,49
