date_date,paid_source,campaign_key,campaign_name,cost,impression,click
2021-09-22,Criteo,criteo_mid_funnel,criteo_mid_funnel,22.0,39182.0,57.0
2021-08-09,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,39219.0,59.0
2021-08-11,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,41656.0,59.0
2021-09-13,Criteo,criteo_mid_funnel,criteo_mid_funnel,31.0,44771.0,59.0
2021-08-14,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,44035.0,63.0
2021-08-10,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,45516.0,63.0
2021-09-19,Criteo,criteo_mid_funnel,criteo_mid_funnel,21.0,35366.0,66.0
2021-09-29,Criteo,criteo_mid_funnel,criteo_mid_funnel,31.0,42623.0,66.0
2021-09-30,Criteo,criteo_mid_funnel,criteo_mid_funnel,32.0,41206.0,66.0
2021-07-07,Criteo,criteo_mid_funnel,criteo_mid_funnel,23.0,38051.0,66.0
2021-08-01,Criteo,criteo_mid_funnel,criteo_mid_funnel,24.0,44084.0,70.0
2021-08-12,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,45004.0,70.0
2021-08-22,Criteo,criteo_mid_funnel,criteo_mid_funnel,24.0,41370.0,78.0
2021-08-13,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,42008.0,67.0
2021-08-07,Criteo,criteo_mid_funnel,criteo_mid_funnel,24.0,40357.0,67.0
2021-09-28,Criteo,criteo_mid_funnel,criteo_mid_funnel,32.0,44153.0,71.0
2021-07-12,Criteo,criteo_mid_funnel,criteo_mid_funnel,33.0,48821.0,79.0
2021-07-20,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-07,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-08,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-12,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-09,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-15,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-13,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-06,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-11,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-10,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-21,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-08-02,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-19,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-26,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-14,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
2021-07-16,Criteo,criteo_audience_tv,criteo_audience_tv,0.0,0.0,0.0
